name,meaning,gender
Adiloita,Harmony,Boy
Haneit,Brilliance,Girl
Avmia,Blessing,Girl
Samia,Faith,Boy
Badiay,Energy,Boy
Dediesh,Brilliance,Girl
Prakait,Peace,Girl
Hanedev,Victory,Boy
Zaviay,Love,Boy
Kikaita,Wisdom,Girl
Demiita,Brilliance,Girl
Aarriita,Harmony,Boy
Avviav,Kindness,Girl
Aryaa,Love,Girl
Namin,Strength,Boy
Shaloans,Energy,Girl
Kaneav,Energy,Girl
Hamians,Wisdom,Girl
Rarudeep,Wisdom,Boy
Patadev,Courage,Boy
Aarnaita,Hope,Boy
Chaloita,Victory,Girl
Kinen,Courage,Boy
Viniansh,Victory,Boy
Suyaa,Blessing,Boy
Kararaj,Hope,Girl
Adiyadeep,Brilliance,Boy
Anraali,Courage,Girl
Dineika,Blessing,Boy
Vayaan,Victory,Girl
Vidipreet,Kindness,Boy
Zavadev,Joy,Boy
Tritaika,Strength,Girl
Ishdians,Harmony,Girl
Hamadeep,Hope,Girl
Arneansh,Blessing,Girl
Adimiav,Wisdom,Boy
Trirapreet,Hope,Girl
Arshian,Kindness,Girl
Lapadeep,Joy,Boy
Nalodev,Blessing,Boy
Aarniit,Strength,Girl
Praraan,Light,Boy
Ashmiita,Peace,Boy
Zataans,Kindness,Boy
Chaneya,Divine,Boy
Zanian,Victory,Girl
Arrait,Faith,Boy
Omnapreet,Divine,Girl
Kineita,Faith,Girl
Omnait,Blessing,Girl
Paruans,Prosperity,Girl
Arvaraj,Faith,Boy
Lavapreet,Prosperity,Girl
Taradev,Kindness,Girl
Ishviali,Prosperity,Boy
Baneya,Harmony,Boy
Adinaan,Love,Girl
Chakaans,Courage,Boy
Maneav,Wisdom,Girl
Gakait,Kindness,Girl
Balaansh,Kindness,Girl
Avrua,Courage,Boy
Ishniika,Blessing,Girl
Diloav,Grace,Girl
Kamiika,Victory,Girl
Aarneans,Blessing,Boy
Yayaali,Courage,Girl
Prakaali,Energy,Boy
Yakaan,Blessing,Girl
Ralaita,Light,Girl
Sariika,Joy,Boy
Papan,Wisdom,Boy
Riyan,Grace,Girl
Jaruika,Victory,Boy
Trinians,Divine,Girl
Trikaansh,Victory,Girl
Bhyaay,Courage,Girl
Saruav,Courage,Boy
Halaali,Divine,Girl
Suneay,Peace,Boy
Batapreet,Hope,Girl
Valon,Joy,Boy
Adisaa,Kindness,Girl
Radipreet,Brilliance,Boy
Talaan,Wisdom,Boy
Riraika,Harmony,Girl
Haruit,Blessing,Girl
Disaita,Brilliance,Girl
Ishriansh,Love,Girl
Sumiav,Joy,Boy
Kivaika,Faith,Boy
Ladin,Harmony,Girl
Aryaansh,Grace,Boy
Lariesh,Faith,Boy
Haviesh,Energy,Girl
Avmidev,Strength,Girl
Tridiesh,Kindness,Girl
Rilaa,Victory,Girl
Suladeep,Energy,Boy
Yanaika,Victory,Boy
Ashviansh,Light,Boy
Aarmiita,Grace,Boy
Riniya,Joy,Girl
Taraika,Peace,Girl
Manaav,Harmony,Boy
Nashideep,Harmony,Girl
Aataans,Wisdom,Girl
Lashiika,Joy,Girl
Vaman,Strength,Girl
Ishvaika,Blessing,Girl
Avsan,Kindness,Girl
Adiraita,Harmony,Boy
Omviya,Blessing,Girl
Hamiika,Joy,Girl
Suruika,Light,Boy
Tripaans,Victory,Boy
Rashians,Prosperity,Girl
Salaita,Victory,Girl
Lataav,Harmony,Boy
Ganea,Wisdom,Boy
Savaansh,Strength,Girl
Arradeep,Harmony,Boy
Ishtaya,Grace,Girl
Charaa,Prosperity,Boy
Javidev,Love,Girl
Visan,Kindness,Girl
Rasait,Harmony,Girl
Haloa,Light,Girl
Hasan,Harmony,Boy
Tarun,Kindness,Girl
Arkaraj,Peace,Girl
Shadiraj,Prosperity,Boy
Anneita,Love,Boy
Naloay,Brilliance,Girl
Gakait,Light,Boy
Yamideep,Hope,Boy
Omsaans,Love,Girl
Vavaan,Harmony,Boy
Adirudeep,Strength,Girl
Omshiya,Strength,Girl
Ayviita,Joy,Girl
Deneali,Blessing,Girl
Vapaika,Hope,Girl
Yamaika,Harmony,Girl
Zadiesh,Faith,Boy
Adinideep,Kindness,Boy
Taniesh,Harmony,Girl
Japapreet,Kindness,Boy
Diviay,Love,Boy
Ditaesh,Faith,Girl
Gariika,Energy,Girl
Ishrin,Hope,Girl
Trikaans,Grace,Boy
Shisan,Grace,Girl
Rarideep,Wisdom,Boy
Anviansh,Brilliance,Boy
Lalaay,Love,Girl
Shariita,Blessing,Boy
Ritaa,Grace,Girl
Arkadeep,Blessing,Girl
Aarloesh,Love,Girl
Shiniay,Energy,Boy
Riruans,Brilliance,Girl
Gariita,Brilliance,Boy
Jalapreet,Strength,Boy
Ralaika,Grace,Girl
Barupreet,Grace,Girl
Kiloika,Hope,Boy
Payaav,Energy,Boy
Shataika,Harmony,Girl
Trishipreet,Victory,Girl
Shaladev,Faith,Boy
Tanaay,Divine,Girl
Vilait,Divine,Boy
Nashiraj,Peace,Boy
Ashripreet,Love,Girl
Shitaika,Peace,Boy
Mataya,Grace,Girl
Tavaesh,Love,Boy
Ririav,Light,Girl
Kamiya,Energy,Boy
Kakaika,Brilliance,Girl
Rimiika,Wisdom,Girl
Zaviika,Grace,Boy
Denaita,Joy,Girl
Kanan,Love,Girl
Taviita,Peace,Boy
Saraika,Divine,Boy
Yania,Courage,Boy
Zaneay,Prosperity,Girl
Shalaansh,Wisdom,Boy
Ishriika,Wisdom,Boy
Ashvaya,Kindness,Girl
Ravaali,Courage,Boy
Vaniit,Harmony,Girl
Omdiali,Joy,Boy
Zadin,Strength,Girl
Namiali,Peace,Boy
Aaryaan,Courage,Boy
Sapaali,Love,Girl
Shavaika,Grace,Boy
Nanea,Joy,Boy
Sharaika,Hope,Boy
Dinaya,Harmony,Girl
Sushidev,Prosperity,Girl
Kiruit,Light,Boy
Daniit,Grace,Boy
Ishvait,Harmony,Boy
Charuika,Strength,Girl
Valon,Divine,Boy
Dimaya,Faith,Boy
Nanaav,Courage,Boy
Shanaika,Grace,Girl
Zayadeep,Joy,Boy
Prayan,Prosperity,Boy
Suriit,Light,Boy
Risaesh,Grace,Boy
Rishideep,Peace,Boy
Ishshiit,Victory,Boy
Adivian,Harmony,Boy
Avtaali,Joy,Girl
Masaita,Hope,Boy
Bhmipreet,Hope,Boy
Aardiya,Peace,Boy
Jadipreet,Love,Girl
Avsaraj,Joy,Girl
Vaniya,Love,Girl
Trinaika,Energy,Girl
Adidipreet,Strength,Girl
Zavidev,Prosperity,Boy
Bhrin,Strength,Girl
Pranaika,Blessing,Girl
Dilaika,Harmony,Girl
Omnians,Joy,Girl
Rimiika,Energy,Girl
Zarapreet,Grace,Girl
Sanadev,Prosperity,Girl
Avkaika,Energy,Boy
Adilaika,Harmony,Girl
Charua,Energy,Girl
Ishnaa,Joy,Boy
Kaniita,Blessing,Boy
Ishvaay,Energy,Boy
Shishiika,Victory,Girl
Viviraj,Peace,Girl
Shiyaika,Brilliance,Girl
Dayaansh,Blessing,Boy
Papait,Joy,Girl
Arsadev,Harmony,Boy
Pramidev,Harmony,Boy
Rimiali,Harmony,Boy
Sharian,Harmony,Boy
Samapreet,Love,Girl
Bhshidev,Light,Girl
Saruraj,Peace,Boy
Ishnaa,Courage,Boy
Aarniika,Strength,Girl
Tanaika,Energy,Boy
Padidev,Peace,Girl
Tayaraj,Joy,Boy
Mashiit,Joy,Girl
Dayaika,Harmony,Boy
Vaparaj,Faith,Girl
Bashiika,Light,Boy
Prapaa,Light,Girl
Bavadeep,Wisdom,Girl
Padiay,Hope,Boy
Shiraali,Harmony,Girl
Haladeep,Light,Boy
Viloita,Faith,Girl
Sakaita,Faith,Girl
Deridev,Kindness,Girl
Kasaya,Blessing,Boy
Shidiika,Divine,Girl
Gamait,Hope,Girl
Gavadeep,Prosperity,Boy
Haviya,Harmony,Girl
Shamians,Faith,Boy
Jadiay,Faith,Girl
Zaman,Hope,Boy
Tritaans,Prosperity,Boy
Naraika,Energy,Girl
Gavaay,Strength,Girl
Shikaita,Divine,Boy
Kineika,Brilliance,Boy
Adidiav,Courage,Girl
Layaay,Victory,Boy
Zataali,Brilliance,Girl
Javaansh,Joy,Boy
Bhshian,Brilliance,Boy
Tridiita,Hope,Boy
Saladev,Blessing,Girl
Chalaansh,Divine,Girl
Aalapreet,Brilliance,Girl
Ishruans,Wisdom,Boy
Adiloali,Harmony,Boy
Avnean,Faith,Girl
Devaika,Joy,Boy
Aarpaay,Faith,Boy
Yataa,Harmony,Girl
Jaraika,Blessing,Girl
Baniesh,Victory,Girl
Devaita,Harmony,Boy
Kiradeep,Peace,Boy
Ganeay,Blessing,Boy
Dirudeep,Hope,Boy
Avnait,Hope,Girl
Avviika,Love,Boy
Vimaansh,Hope,Boy
Praviita,Divine,Boy
Viviansh,Love,Girl
Arniali,Energy,Boy
Balaay,Hope,Girl
Vinedev,Joy,Boy
Zataans,Brilliance,Girl
Demidev,Strength,Girl
Adiruansh,Strength,Girl
Avnipreet,Joy,Boy
Pakaali,Strength,Girl
Samipreet,Blessing,Girl
Prarudev,Prosperity,Girl
Bakaay,Strength,Boy
Kanaita,Faith,Girl
Ompaay,Wisdom,Boy
Avladev,Victory,Boy
Baruesh,Blessing,Girl
Jania,Strength,Boy
Raviraj,Prosperity,Boy
Adilaan,Blessing,Boy
Avyaita,Brilliance,Boy
Baraesh,Strength,Boy
Aavaansh,Prosperity,Girl
Hasaans,Brilliance,Boy
Basaan,Peace,Boy
Paneika,Harmony,Girl
Kamia,Love,Boy
Shaneya,Hope,Boy
Laneraj,Harmony,Girl
Aaparaj,Harmony,Girl
Charuans,Light,Girl
Yanaa,Courage,Boy
Samaan,Light,Girl
Shinin,Kindness,Girl
Yavia,Wisdom,Girl
Tarudev,Grace,Girl
Manaika,Divine,Girl
Anraansh,Joy,Girl
Mashin,Joy,Girl
Pramidev,Divine,Girl
Jayait,Prosperity,Boy
Lanedeep,Harmony,Boy
Ramiali,Kindness,Boy
Aarmadev,Strength,Girl
Avvin,Love,Girl
Yaloan,Love,Boy
Ganeika,Joy,Boy
Ashneay,Hope,Girl
Charuav,Energy,Boy
Omshiali,Victory,Boy
Aykaita,Blessing,Girl
Sutaraj,Courage,Boy
Maraya,Joy,Girl
Zayaav,Divine,Girl
Triyaika,Energy,Girl
Yashiay,Blessing,Girl
Ridiita,Prosperity,Boy
Payaika,Joy,Boy
Damapreet,Joy,Boy
Lataans,Courage,Boy
Zarait,Kindness,Girl
Ramiesh,Love,Boy
Halaan,Divine,Girl
Antait,Light,Boy
Shidian,Wisdom,Boy
Ishshiraj,Divine,Boy
Adiyaita,Energy,Boy
Mashian,Victory,Boy
Aashiay,Harmony,Girl
Maruraj,Prosperity,Girl
Adiloika,Faith,Girl
Aadia,Harmony,Girl
Rimaan,Divine,Boy
Ayrian,Strength,Girl
Prasaika,Strength,Girl
Kariav,Victory,Girl
Jataita,Brilliance,Girl
Omraika,Kindness,Boy
Ridians,Faith,Boy
Ripait,Courage,Girl
Yamaika,Courage,Boy
Dashiraj,Kindness,Girl
Kanedeep,Faith,Boy
Deraita,Love,Boy
Takaika,Love,Girl
Rikaika,Energy,Boy
Kaniika,Victory,Boy
Praruraj,Energy,Girl
Praruraj,Brilliance,Boy
Ritaika,Blessing,Boy
Ishniav,Harmony,Girl
Damian,Energy,Girl
Chaloali,Prosperity,Boy
Bataya,Strength,Boy
Omdiav,Grace,Boy
Maloans,Courage,Girl
Dediya,Victory,Boy
Malaita,Prosperity,Boy
Paniesh,Energy,Boy
Sutaali,Faith,Boy
Chaniav,Courage,Boy
Shayaansh,Strength,Girl
Praneali,Strength,Girl
Trineraj,Grace,Girl
Jakaya,Strength,Girl
Chavaya,Prosperity,Boy
Shaneesh,Hope,Girl
Tripaita,Divine,Girl
Aarruika,Hope,Girl
Ishniit,Victory,Girl
Pamaita,Grace,Girl
Ansan,Hope,Girl
Baruraj,Love,Girl
Yaniali,Joy,Boy
Avpaansh,Courage,Girl
Bhniika,Courage,Boy
Yamaika,Strength,Girl
Pamiika,Faith,Boy
Yaneit,Hope,Girl
Bhlodev,Energy,Girl
Bamiesh,Hope,Girl
Nalaansh,Kindness,Boy
Tamiya,Victory,Girl
Shilan,Wisdom,Boy
Janadeep,Courage,Boy
Tadipreet,Light,Girl
Adimaika,Wisdom,Boy
Shaneesh,Prosperity,Boy
Omloali,Grace,Girl
Aarmaav,Wisdom,Boy
Tanedeep,Light,Boy
Arlon,Divine,Boy
Rirudeep,Strength,Boy
Avnaika,Courage,Girl
Ishvaika,Strength,Girl
Havadeep,Strength,Boy
Riloit,Light,Girl
Arshiay,Grace,Boy
Ayniesh,Grace,Girl
Raparaj,Hope,Boy
Bakaika,Divine,Girl
Naruav,Brilliance,Boy
Daran,Grace,Girl
Deraa,Divine,Girl
Avmait,Divine,Boy
Ishriali,Strength,Boy
Adipaa,Grace,Boy
Aanaansh,Energy,Girl
Trisaika,Strength,Girl
Jayaali,Strength,Girl
Zashin,Courage,Girl
Ashsaav,Blessing,Boy
Lapaika,Prosperity,Girl
Dipaav,Joy,Boy
Chaloav,Faith,Girl
Mamaika,Energy,Boy
Kadiraj,Hope,Girl
Ishlaay,Joy,Boy
Aarlaali,Light,Girl
Shiraika,Hope,Boy
Yasaita,Grace,Boy
Davadeep,Peace,Girl
Sharaika,Love,Boy
Diriita,Faith,Boy
Chanaita,Prosperity,Boy
Arruita,Peace,Boy
Takaika,Prosperity,Boy
Denapreet,Love,Boy
Anrudev,Kindness,Girl
Haraali,Love,Girl
Aaraesh,Wisdom,Girl
Janiansh,Kindness,Girl
Shiloav,Faith,Girl
Kinian,Energy,Girl
Omneita,Victory,Girl
Aryaay,Energy,Boy
Aasaay,Victory,Boy
Lamiya,Prosperity,Boy
Nanaans,Brilliance,Boy
Yanaita,Courage,Girl
Ralaali,Divine,Girl
Rasaans,Light,Boy
Adisaesh,Hope,Boy
Aarmiika,Energy,Boy
Yadian,Light,Girl
Avruraj,Victory,Girl
Yarua,Strength,Girl
Makaay,Strength,Girl
Armiraj,Brilliance,Girl
Janaansh,Wisdom,Boy
Praneraj,Wisdom,Boy
Kiriita,Blessing,Boy
Rilaav,Light,Girl
Shasapreet,Courage,Boy
Janiali,Faith,Girl
Kimaay,Kindness,Girl
Raneans,Wisdom,Boy
Yanian,Courage,Boy
Lapaansh,Faith,Girl
Shiraans,Kindness,Boy
Gashiraj,Joy,Girl
Raruay,Love,Girl
Baviraj,Energy,Boy
Zamaali,Love,Boy
Avlodeep,Wisdom,Boy
Divan,Energy,Boy
Adimiita,Brilliance,Girl
Sanipreet,Love,Boy
Aarvaraj,Energy,Boy
Tririansh,Divine,Boy
Aarshiya,Harmony,Girl
Viniika,Divine,Girl
Omnapreet,Peace,Boy
Dayaika,Faith,Boy
Ayruesh,Courage,Girl
Zasaya,Kindness,Girl
Nakadev,Victory,Boy
Shamian,Prosperity,Boy
Aytaya,Wisdom,Girl
Aasaali,Peace,Girl
Aanepreet,Victory,Boy
Disan,Hope,Boy
Yayaesh,Divine,Girl
Aarshiika,Love,Boy
Aymaraj,Peace,Girl
Aarsaya,Energy,Boy
Talaika,Light,Boy
Aydiika,Courage,Boy
Shiloita,Divine,Boy
Omladeep,Hope,Boy
Omrudeep,Strength,Boy
Ralaan,Love,Boy
Aysaan,Hope,Girl
Madiita,Joy,Boy
Rakadeep,Light,Boy
Avdiesh,Faith,Girl
Rimiali,Divine,Girl
Lapaita,Love,Girl
Rakait,Kindness,Boy
Makaita,Courage,Girl
Chakait,Faith,Boy
Adilait,Love,Boy
Kiruit,Courage,Girl
Anpapreet,Energy,Boy
Sumadev,Grace,Girl
Jaraita,Harmony,Girl
Bhviraj,Kindness,Girl
Anraraj,Harmony,Boy
Savaa,Faith,Girl
Samideep,Brilliance,Girl
Varaay,Grace,Girl
Kakaesh,Light,Boy
Zanin,Victory,Girl
Praneesh,Harmony,Boy
Bashidev,Kindness,Girl
Delodeep,Strength,Boy
Mapaans,Strength,Girl
Pravaav,Love,Girl
Haneita,Divine,Girl
Shilaika,Grace,Girl
Virapreet,Faith,Boy
Kanaika,Peace,Boy
Suviraj,Light,Boy
Bhneay,Faith,Girl
Ashkaika,Peace,Girl
Kamaraj,Wisdom,Girl
Tariay,Divine,Girl
Ompait,Prosperity,Boy
Naloit,Love,Boy
Omneansh,Kindness,Girl
Jaraika,Energy,Boy
Varuav,Light,Boy
Pramaika,Blessing,Girl
Anlan,Kindness,Boy
Zalodev,Light,Girl
Aytait,Prosperity,Boy
Sasaika,Blessing,Girl
Bakaya,Blessing,Girl
Aarriali,Prosperity,Girl
Anpaa,Grace,Girl
Shimaali,Joy,Boy
Hadiika,Courage,Girl
Ishsaesh,Prosperity,Boy
Vimaa,Hope,Boy
Radiesh,Victory,Girl
Yashiav,Divine,Girl
Praloika,Hope,Boy
Laneita,Peace,Girl
Kipaa,Divine,Girl
Shapapreet,Blessing,Boy
Hanaay,Grace,Girl
Ayyaika,Prosperity,Girl
Adishipreet,Victory,Girl
Kiviansh,Grace,Girl
Zalaraj,Victory,Girl
Zanea,Peace,Girl
Deriita,Love,Boy
Jarapreet,Blessing,Boy
Ishrians,Hope,Boy
Aryaita,Kindness,Boy
Samiit,Brilliance,Girl
Pramiita,Strength,Boy
Aytait,Kindness,Girl
Baniika,Divine,Boy
Kaneesh,Blessing,Boy
Naniesh,Grace,Boy
Bhviita,Joy,Boy
Avraali,Kindness,Girl
Armiika,Brilliance,Boy
Shalon,Love,Boy
Lamaav,Light,Boy
Javaesh,Joy,Girl
Bhnaay,Peace,Boy
Mataans,Strength,Girl
Deloita,Victory,Girl
Anriika,Hope,Girl
Kavaita,Faith,Girl
Raradev,Faith,Boy
Baneika,Faith,Boy
Ishnaansh,Hope,Boy
Kinidev,Harmony,Girl
Chayaali,Joy,Girl
Shisaans,Hope,Girl
Sulaali,Energy,Girl
Ravapreet,Joy,Boy
Omvaika,Courage,Girl
Viruan,Energy,Girl
Hanaesh,Harmony,Girl
Trilaita,Harmony,Boy
Rakaita,Light,Boy
Kasaay,Divine,Boy
Bhniita,Divine,Boy
Avvipreet,Divine,Girl
Ommaita,Wisdom,Boy
Omnaesh,Light,Girl
Dikaita,Divine,Boy
Saraika,Wisdom,Girl
Shiloay,Grace,Girl
Rivaansh,Prosperity,Boy
Ashraansh,Grace,Boy
Namiesh,Divine,Girl
Zadiesh,Hope,Girl
Valoika,Grace,Girl
Anvadev,Grace,Girl
Galaika,Energy,Girl
Saviita,Energy,Girl
Ashladev,Wisdom,Girl
Prasaita,Grace,Girl
Gamaali,Energy,Boy
Hamiika,Kindness,Girl
Shirudev,Victory,Boy
Gamaika,Victory,Boy
Rakaika,Divine,Girl
Taneansh,Kindness,Girl
Ladiay,Prosperity,Girl
Javaay,Blessing,Boy
Dilan,Courage,Boy
Shidiesh,Harmony,Boy
Tanea,Faith,Boy
Chashin,Kindness,Boy
Gavipreet,Energy,Girl
Bashiansh,Kindness,Girl
Avriav,Courage,Boy
Namadev,Wisdom,Girl
Sanaans,Joy,Boy
Dimiit,Strength,Girl
Pramadeep,Light,Boy
Aaryadeep,Energy,Girl
Bhmaita,Joy,Boy
Suneika,Joy,Boy
Raviita,Joy,Boy
Chapaika,Hope,Girl
Aarlaita,Courage,Boy
Kisaans,Prosperity,Girl
Rashiraj,Energy,Boy
Bhsaita,Wisdom,Girl
Arlaans,Blessing,Girl
Vaneita,Love,Boy
Aylaesh,Divine,Boy
Anniali,Peace,Boy
Omriali,Divine,Girl
Ashraika,Hope,Girl
Shasaa,Victory,Girl
Kirideep,Blessing,Girl
Galaav,Victory,Girl
Chaloika,Hope,Girl
Bhmiit,Kindness,Girl
Omviika,Energy,Boy
Susaya,Light,Girl
Risaan,Kindness,Boy
Panaan,Courage,Boy
Prakait,Hope,Girl
Chavaesh,Joy,Boy
Vasaika,Energy,Boy
Hasaa,Light,Girl
Aanaans,Strength,Boy
Zamaesh,Divine,Girl
Danaita,Courage,Girl
Diniita,Prosperity,Girl
Chavan,Prosperity,Girl
Kakaans,Faith,Boy
Kishiit,Harmony,Boy
Dayaali,Hope,Boy
Pravideep,Energy,Boy
Virin,Joy,Boy
Pramiika,Prosperity,Girl
Ishniav,Kindness,Girl
Ganiesh,Hope,Boy
Praniav,Hope,Boy
Danadeep,Blessing,Girl
Naridev,Grace,Girl
Chadiika,Light,Girl
Chamaans,Prosperity,Boy
Havin,Hope,Girl
Lataraj,Victory,Girl
Arripreet,Prosperity,Girl
Shashiika,Harmony,Girl
Arkaika,Prosperity,Girl
Omdiit,Courage,Girl
Shayaali,Harmony,Boy
Kasaan,Prosperity,Girl
Dipaika,Strength,Girl
Yakaika,Harmony,Girl
Didin,Grace,Boy
Aynipreet,Peace,Girl
Navaan,Prosperity,Boy
Dipaesh,Joy,Boy
Vashiita,Strength,Girl
Ashruita,Blessing,Boy
Aarruika,Joy,Boy
Daruika,Harmony,Girl
Supaansh,Prosperity,Boy
Karipreet,Light,Girl
Aayaraj,Strength,Boy
Paruan,Prosperity,Boy
Avyaali,Peace,Boy
Shasaika,Love,Boy
Arkaraj,Divine,Boy
Gariay,Kindness,Girl
Omneans,Victory,Girl
Gamaika,Faith,Boy
Shamiansh,Kindness,Girl
Ankaay,Prosperity,Boy
Chashiika,Joy,Girl
Kamiya,Joy,Boy
Ishrian,Victory,Boy
Arpaita,Wisdom,Boy
Balait,Divine,Girl
Bhmaans,Blessing,Girl
Dashiansh,Prosperity,Girl
Aaniita,Wisdom,Boy
Banaali,Joy,Girl
Rilaraj,Kindness,Boy
Praniit,Divine,Boy
Aayaika,Victory,Girl
Aymians,Faith,Boy
Kirideep,Love,Boy
Chapaika,Love,Boy
Suvadeep,Courage,Boy
Anraesh,Courage,Boy
Yavadev,Hope,Boy
Salaali,Courage,Girl
Aarladeep,Wisdom,Boy
Bhlaa,Joy,Boy
Taloit,Victory,Boy
Ashriika,Wisdom,Boy
Jasapreet,Grace,Girl
Kipaika,Faith,Boy
Vineika,Victory,Boy
Trikadeep,Harmony,Girl
Ardiesh,Wisdom,Boy
Vineit,Joy,Girl
Bhlaansh,Victory,Boy
Ravaya,Divine,Girl
Arnaika,Harmony,Boy
Jadiesh,Peace,Boy
Ashniita,Prosperity,Girl
Suraika,Strength,Girl
Vadiesh,Grace,Boy
Ralaali,Faith,Boy
Zamiya,Brilliance,Girl
Prakaansh,Prosperity,Boy
Shavin,Light,Boy
Raruesh,Light,Girl
Avtadev,Love,Boy
Surun,Harmony,Girl
Kapan,Harmony,Boy
Prakapreet,Light,Girl
Sumian,Prosperity,Boy
Naloali,Kindness,Girl
Jaloraj,Kindness,Girl
Aarmait,Hope,Girl
Supaesh,Joy,Girl
Japaika,Kindness,Girl
Taloan,Brilliance,Boy
Deniay,Faith,Boy
Dilaika,Hope,Girl
Vitaan,Harmony,Girl
Javian,Blessing,Boy
Shitaa,Blessing,Boy
Annaansh,Light,Boy
Zayaa,Hope,Girl
Shashiita,Grace,Boy
Bayan,Peace,Boy
Aapaita,Joy,Boy
Tripait,Brilliance,Girl
Zavadeep,Wisdom,Girl
Adividev,Wisdom,Boy
Pravaansh,Love,Girl
Raloya,Prosperity,Boy
Ripaika,Light,Boy
Namiav,Harmony,Boy
Bhmidev,Prosperity,Girl
Aasadev,Peace,Boy
Adimaika,Divine,Boy
Aarriesh,Harmony,Girl
Kapaita,Divine,Girl
Bataya,Energy,Girl
Vararaj,Peace,Boy
Anruita,Faith,Girl
Dimiesh,Harmony,Girl
Janadev,Wisdom,Girl
Kiruans,Peace,Girl
Japaa,Blessing,Boy
Ishnaan,Grace,Boy
Maloa,Courage,Girl
Prataya,Wisdom,Girl
Ashpaika,Hope,Girl
Shitaav,Victory,Boy
Ashvaika,Courage,Girl
Ishniraj,Strength,Boy
Banaika,Blessing,Boy
Bataita,Strength,Girl
Jalaya,Brilliance,Girl
Madidev,Hope,Boy
Shitaraj,Love,Girl
Hamaesh,Light,Boy
Chaniav,Harmony,Girl
Laraali,Peace,Girl
Ishmiita,Love,Girl
Shaloans,Harmony,Girl
Jataita,Harmony,Girl
Tadiika,Victory,Boy
Bhneans,Brilliance,Boy
Pranedeep,Grace,Girl
Dishiita,Kindness,Boy
Gaviya,Joy,Girl
Kiviya,Victory,Girl
Aykan,Energy,Girl
Adishideep,Prosperity,Boy
Layaansh,Blessing,Boy
Kiruika,Hope,Girl
Chararaj,Strength,Boy
Pavaya,Grace,Boy
Jashiansh,Prosperity,Boy
Sudiika,Strength,Girl
Arlaesh,Wisdom,Girl
Taviansh,Love,Girl
Deraan,Harmony,Boy
Sumaya,Victory,Boy
Prarideep,Kindness,Boy
Deloit,Wisdom,Girl
Shinea,Faith,Boy
Shirians,Harmony,Boy
Gasan,Joy,Boy
Omnan,Kindness,Girl
Chanaita,Energy,Girl
Mashidev,Strength,Boy
Yatan,Peace,Girl
Diviit,Kindness,Girl
Ayshipreet,Peace,Girl
Prapaya,Kindness,Boy
Anmaraj,Courage,Girl
Aarviansh,Blessing,Boy
Viriit,Faith,Boy
Namaay,Peace,Boy
Prayan,Courage,Girl
Bashiika,Wisdom,Girl
Prapan,Courage,Boy
Shiraay,Brilliance,Girl
Gadiita,Victory,Boy
Ashnia,Wisdom,Girl
Pramiya,Grace,Girl
Zaloa,Love,Girl
Deloika,Faith,Boy
Nakadev,Peace,Boy
Lavaansh,Victory,Girl
Charaika,Blessing,Girl
Deloya,Grace,Girl
Aarladeep,Harmony,Girl
Adimia,Hope,Girl
Gavadev,Prosperity,Girl
Datapreet,Prosperity,Girl
Ashneav,Faith,Girl
Ashdia,Grace,Boy
Dataans,Peace,Girl
Lavaya,Brilliance,Girl
Omnin,Peace,Girl
Vimiit,Victory,Boy
Navipreet,Kindness,Girl
Omshiit,Love,Girl
Suriika,Hope,Boy
Aarpait,Energy,Girl
Namaraj,Courage,Boy
Avshiita,Strength,Boy
Zariika,Grace,Girl
Ashvians,Divine,Girl
Chamaya,Kindness,Girl
Avpapreet,Grace,Girl
Hadidev,Light,Boy
Kimaesh,Joy,Boy
Avmaika,Faith,Girl
Charuika,Divine,Boy
Lalaesh,Joy,Boy
Mamiesh,Love,Girl
Gadiika,Blessing,Boy
Aymipreet,Hope,Girl
Jariali,Love,Girl
Bhmaesh,Blessing,Girl
Aadiansh,Victory,Girl
Manaali,Faith,Girl
Jaraesh,Brilliance,Girl
Sapaansh,Light,Boy
Vanedev,Hope,Boy
Manedev,Harmony,Boy
Adishiika,Joy,Girl
Kiloita,Faith,Girl
Yayaesh,Peace,Girl
Chaloesh,Love,Boy
Garuesh,Harmony,Girl
Arneika,Love,Girl
Taraa,Victory,Boy
Trineesh,Strength,Boy
Aytaika,Faith,Girl
Varians,Victory,Boy
Deriansh,Hope,Boy
Ayshians,Energy,Boy
Ishvaika,Faith,Girl
Adidiika,Brilliance,Girl
Taviita,Faith,Boy
Viloav,Divine,Boy
Charin,Hope,Boy
Suvidev,Light,Boy
Kanadev,Peace,Boy
Karuav,Light,Girl
Vishiesh,Grace,Boy
Tapan,Energy,Girl
Jakadev,Grace,Boy
Sudian,Wisdom,Boy
Savapreet,Blessing,Girl
Aarpaans,Faith,Boy
Nadiav,Victory,Boy
Janepreet,Victory,Boy
Mayan,Energy,Girl
Radin,Brilliance,Girl
Nalaan,Light,Girl
Nakaita,Prosperity,Girl
Vaviita,Brilliance,Boy
Vashiita,Victory,Boy
Mashiansh,Joy,Boy
Tritaa,Hope,Boy
Kinaans,Hope,Girl
Javapreet,Prosperity,Girl
Avpaans,Harmony,Girl
Vakaans,Wisdom,Boy
Sasaesh,Joy,Boy
Trikait,Energy,Girl
Prasaika,Blessing,Boy
Adishiika,Prosperity,Boy
Arnedev,Light,Girl
Tavaan,Victory,Girl
Sadiika,Peace,Boy
