name,meaning,gender
Aartaita,Wisdom,Girl
Vinaan,Light,Boy
Garaansh,Love,Boy
Risan,Divine,Girl
Viriali,Grace,Girl
Panaika,Light,Girl
Lataans,Strength,Boy
Taviita,Love,Boy
Kimiraj,Kindness,Boy
Jarideep,Peace,Girl
Anmiansh,Divine,Girl
Ishpaika,Strength,Girl
Ridiika,Prosperity,Boy
Omdiita,Brilliance,Girl
Kitaita,Love,Girl
Trisaya,Kindness,Girl
Hadiit,Strength,Girl
Yanaika,Brilliance,Girl
Hamideep,Prosperity,Boy
Arraans,Kindness,Boy
Kilaav,Strength,Boy
Shitaan,Light,Girl
Armaita,Love,Girl
Saniit,Peace,Boy
Vimin,Prosperity,Boy
Arvians,Kindness,Boy
Hanaali,Harmony,Boy
Antaika,Brilliance,Boy
Aamiita,Hope,Girl
Ayvaesh,Divine,Boy
Arvin,Peace,Girl
Bashiika,Brilliance,Boy
Chariansh,Grace,Boy
Ishmaesh,Grace,Boy
Praraika,Grace,Boy
Shikaita,Wisdom,Girl
Sumaan,Energy,Girl
Ishdiraj,Light,Boy
Shilaraj,Joy,Boy
Yakaika,Energy,Girl
Bhdians,Hope,Boy
Savideep,Joy,Girl
Ashnia,Divine,Girl
Omriali,Victory,Girl
Anmadeep,Peace,Girl
Charaika,Grace,Girl
Ardin,Peace,Boy
Aarians,Harmony,Boy
Aymiay,Grace,Boy
Shakaita,Divine,Boy
Arvians,Joy,Boy
Gamaya,Divine,Girl
Bhnait,Energy,Boy
Sataali,Kindness,Boy
Ladiika,Victory,Boy
Prariraj,Peace,Girl
Lakaika,Brilliance,Girl
Depaita,Love,Girl
Ishruika,Victory,Boy
Rishians,Divine,Girl
Charuya,Joy,Boy
Bhriika,Divine,Boy
Risaan,Victory,Boy
Lamiita,Brilliance,Girl
Bhruali,Energy,Girl
Nasaika,Wisdom,Girl
Yanaay,Grace,Girl
Bamiika,Love,Boy
Jashiansh,Kindness,Boy
Ritaika,Kindness,Boy
Japaali,Energy,Girl
Omtaesh,Wisdom,Boy
Yamia,Hope,Girl
Aynaika,Harmony,Girl
Saraika,Grace,Girl
Pradiit,Joy,Boy
Devaansh,Strength,Boy
Ashlaay,Joy,Girl
Andiika,Wisdom,Girl
Sanaesh,Wisdom,Girl
Viyaan,Peace,Boy
Samians,Love,Girl
Viniita,Prosperity,Girl
Shiraans,Strength,Boy
Gataesh,Divine,Boy
Aarniita,Peace,Girl
Kikaika,Wisdom,Girl
Avniya,Strength,Boy
Ishmiay,Brilliance,Boy
Arlaika,Brilliance,Girl
Ishkaans,Divine,Girl
Mayaika,Strength,Girl
Shavaa,Harmony,Girl
Tasaay,Kindness,Boy
Bakaa,Grace,Boy
Tataansh,Strength,Boy
Vaviika,Peace,Girl
Aavaika,Divine,Boy
Tririika,Harmony,Girl
Ganaa,Divine,Boy
Suruya,Wisdom,Boy
Omdin,Energy,Girl
Marian,Prosperity,Boy
Adimiraj,Energy,Girl
Arvaraj,Light,Boy
Diyaita,Harmony,Girl
Vanaa,Brilliance,Girl
Ashvaans,Prosperity,Girl
Kadiika,Energy,Girl
Tataita,Victory,Girl
Aarriit,Love,Boy
Dinaika,Grace,Boy
Disan,Kindness,Boy
Bavian,Peace,Boy
Tririn,Joy,Girl
Shiniya,Divine,Boy
Adinaika,Divine,Boy
Raviraj,Brilliance,Girl
Shitait,Peace,Girl
Karuesh,Harmony,Boy
Shamaika,Energy,Girl
Dayaans,Harmony,Girl
Kitaansh,Strength,Boy
Avriansh,Grace,Boy
Pramiesh,Peace,Girl
Pakaya,Love,Girl
Daviika,Divine,Girl
Omtaika,Wisdom,Boy
Nariika,Kindness,Girl
Anraita,Peace,Girl
Lakaika,Love,Boy
Supadeep,Brilliance,Boy
Dediit,Prosperity,Girl
Ashraika,Grace,Girl
Adimiika,Peace,Girl
Nanaa,Energy,Girl
Bhraay,Wisdom,Girl
Diniit,Divine,Girl
Sharuan,Grace,Boy
Jayaika,Wisdom,Girl
Ishvaali,Light,Boy
Kimideep,Joy,Girl
Aarlaraj,Joy,Boy
Harun,Peace,Girl
Risaita,Victory,Girl
Delaan,Hope,Boy
Charudeep,Harmony,Boy
Janiita,Victory,Girl
Nashiansh,Kindness,Boy
Kamia,Joy,Boy
Suyaya,Brilliance,Boy
Trilaan,Prosperity,Girl
Visaesh,Light,Girl
Vavaika,Strength,Boy
Bhyaika,Kindness,Boy
Ishtaraj,Love,Boy
Ridiika,Brilliance,Boy
Trirideep,Hope,Boy
Tapaita,Victory,Girl
Baviansh,Divine,Boy
Balaa,Light,Girl
Kataan,Strength,Boy
Aydideep,Peace,Boy
Ayraan,Peace,Boy
Tasaan,Hope,Girl
Raraita,Energy,Girl
Vadian,Strength,Boy
Bhviali,Victory,Girl
Shiruita,Kindness,Girl
Gavaa,Love,Boy
Kamaav,Kindness,Girl
Hakaans,Energy,Boy
Viraita,Grace,Girl
Aarlaika,Brilliance,Girl
Bhnaita,Energy,Boy
Ankaesh,Grace,Boy
Bhlaika,Victory,Girl
Varaesh,Light,Boy
Kiviay,Peace,Boy
Avsaita,Brilliance,Boy
Satadeep,Hope,Girl
Ranaita,Light,Girl
Vimait,Prosperity,Boy
Ashviika,Harmony,Girl
Tamaansh,Grace,Boy
Chamin,Love,Girl
Ayyait,Peace,Boy
Sasadeep,Peace,Girl
Shimiita,Hope,Girl
Adimiita,Kindness,Boy
Vaniay,Victory,Girl
Ravaya,Love,Boy
Shashin,Peace,Girl
Haraali,Harmony,Girl
Didiika,Victory,Boy
Shalaan,Victory,Boy
Demiita,Divine,Girl
Tamiika,Wisdom,Boy
Mayaika,Prosperity,Girl
Mataraj,Strength,Girl
Diria,Joy,Boy
Naniita,Energy,Boy
Kasaans,Prosperity,Girl
Shamiita,Peace,Boy
Lamaita,Love,Girl
Javaesh,Strength,Boy
Anruika,Grace,Girl
Omriita,Peace,Girl
Ishsadeep,Brilliance,Boy
Basaay,Peace,Boy
Mataali,Energy,Boy
Chaladeep,Wisdom,Girl
Baraali,Peace,Girl
Taviita,Grace,Girl
Salaika,Grace,Girl
Garuesh,Kindness,Girl
Rimiika,Grace,Boy
Deriika,Love,Girl
Rayaali,Victory,Girl
Yaraita,Victory,Girl
Avnaika,Grace,Boy
Aarvaita,Light,Girl
Dayadeep,Love,Boy
Sanaay,Love,Boy
Viruit,Grace,Boy
Kiruansh,Hope,Girl
Ashnaita,Brilliance,Boy
Ayniit,Divine,Boy
Chamiansh,Kindness,Girl
Kamaika,Energy,Girl
Avshia,Wisdom,Girl
Chanaa,Kindness,Boy
Bhdin,Divine,Boy
Bhnian,Joy,Girl
Pavaika,Peace,Boy
Bhmiita,Victory,Boy
Tavaraj,Light,Girl
Aylaika,Kindness,Boy
Kinians,Brilliance,Boy
Laria,Strength,Girl
Ashsadeep,Love,Boy
Aariika,Love,Boy
Prakaika,Strength,Girl
Diriika,Joy,Boy
Damaika,Joy,Boy
Aartaita,Hope,Girl
Omsaika,Hope,Girl
Aalaita,Strength,Girl
Kipan,Hope,Girl
Nararaj,Peace,Boy
Deniali,Grace,Boy
Madia,Wisdom,Boy
Bavians,Prosperity,Boy
Ayvian,Joy,Boy
Avpaika,Hope,Girl
Dekaans,Victory,Girl
Yanaesh,Grace,Girl
Arviav,Light,Boy
Omyaali,Grace,Boy
Omsaa,Strength,Girl
Nasaya,Harmony,Boy
Halaay,Brilliance,Girl
Chamians,Brilliance,Boy
Jaruika,Kindness,Girl
Jaruika,Joy,Boy
Triviay,Peace,Boy
Suvians,Peace,Boy
Tayaay,Prosperity,Boy
Basaika,Divine,Boy
Variita,Grace,Boy
Ishdin,Wisdom,Boy
Bhnaika,Love,Girl
Ishruika,Joy,Boy
Shiruita,Hope,Girl
Shiriita,Grace,Boy
Talaya,Light,Boy
Tavaali,Brilliance,Girl
Pavaika,Grace,Girl
Aditaika,Brilliance,Girl
Suyaan,Kindness,Girl
Lanaansh,Love,Girl
Vadiav,Victory,Boy
Omraika,Victory,Girl
Prataan,Joy,Girl
Omniya,Grace,Boy
Paviya,Strength,Girl
Riruan,Strength,Boy
Ayraika,Peace,Girl
Lanait,Kindness,Boy
Paviit,Wisdom,Boy
Arnan,Peace,Boy
Surudeep,Joy,Girl
Ishshiit,Brilliance,Girl
Supan,Energy,Boy
Shamaansh,Victory,Boy
Ditadeep,Victory,Boy
Jalaika,Light,Girl
Avruya,Peace,Girl
Tavia,Victory,Girl
Tripaan,Joy,Girl
Bavaan,Grace,Girl
Ashruika,Peace,Boy
Kasaan,Light,Girl
Bashiay,Harmony,Girl
Shivaya,Light,Girl
Omtaa,Divine,Girl
Ayniika,Brilliance,Girl
Kilaali,Peace,Girl
Gasaita,Harmony,Girl
Suviika,Harmony,Girl
Tavan,Kindness,Boy
Taraita,Divine,Girl
Aariita,Divine,Girl
Kiraika,Harmony,Boy
Daruan,Strength,Girl
Triniika,Kindness,Boy
Aaniika,Light,Girl
Omdiya,Victory,Boy
Laniraj,Light,Boy
Pramiita,Strength,Girl
Yamiika,Light,Girl
Kanians,Peace,Boy
Kivaita,Joy,Girl
Yavaika,Strength,Boy
Risaali,Wisdom,Girl
Ishyaa,Prosperity,Boy
Dekaan,Hope,Girl
Ompaita,Grace,Boy
Aaraika,Strength,Boy
Trimia,Love,Boy
Ashsan,Grace,Girl
Prataita,Brilliance,Boy
Avviansh,Energy,Girl
Supaansh,Prosperity,Boy
Sukaraj,Victory,Girl
Gavaan,Grace,Girl
Bhdideep,Hope,Girl
Yapadeep,Brilliance,Girl
Ashsaa,Energy,Girl
Aapaya,Grace,Girl
Shitaans,Peace,Boy
Haruansh,Brilliance,Girl
Sumian,Hope,Boy
Charaika,Love,Boy
Nadiya,Hope,Girl
Tamin,Strength,Boy
Ishpaav,Light,Boy
Aydiika,Joy,Girl
Aataika,Love,Boy
Rimiita,Harmony,Boy
Ashrin,Prosperity,Girl
Delaesh,Divine,Girl
Vimiita,Love,Girl
Haniika,Peace,Girl
Batadeep,Harmony,Boy
Adikaika,Grace,Boy
Aydiav,Wisdom,Boy
Aartaika,Hope,Girl
Ommiit,Harmony,Boy
Bhruika,Victory,Boy
Deniesh,Harmony,Girl
Kasaita,Harmony,Boy
Baruansh,Divine,Boy
Kalaans,Peace,Boy
Trivaika,Harmony,Boy
Bhraesh,Prosperity,Boy
Delaika,Joy,Boy
Kinaika,Energy,Girl
Nakaay,Brilliance,Boy
Bhsaan,Strength,Boy
Suvaya,Wisdom,Girl
Lasaika,Joy,Boy
Gamaans,Grace,Boy
Layaika,Prosperity,Boy
Kamiya,Brilliance,Boy
Sulaita,Energy,Girl
Ashpaika,Peace,Girl
Anlaika,Divine,Boy
Lamiansh,Love,Boy
Demiraj,Strength,Girl
Lariit,Kindness,Boy
Chataika,Brilliance,Girl
Avkan,Light,Girl
Varuika,Energy,Girl
Shariesh,Hope,Boy
Aashiya,Peace,Boy
Ishviansh,Peace,Girl
Ritaans,Divine,Boy
Jadiali,Light,Girl
Avpait,Joy,Girl
Vidiit,Joy,Boy
Anpaa,Wisdom,Girl
Adimaa,Joy,Girl
Avruraj,Love,Boy
Mavaans,Wisdom,Boy
Omyaans,Brilliance,Boy
Dariay,Prosperity,Girl
Sumiika,Love,Girl
Shalaav,Harmony,Girl
Laruika,Brilliance,Boy
Papaika,Brilliance,Girl
Chakaraj,Energy,Boy
Chanaika,Light,Girl
Jamiay,Energy,Girl
Gamaan,Joy,Girl
Suvaika,Prosperity,Girl
Rakaesh,Brilliance,Girl
Adishiika,Hope,Boy
Tamaav,Love,Girl
Supaika,Grace,Boy
Yasaita,Wisdom,Girl
Bhlaika,Grace,Boy
Kidiika,Love,Boy
Taraika,Hope,Boy
Taraya,Harmony,Girl
Aarkaya,Light,Boy
Anruav,Divine,Girl
Hamadeep,Divine,Girl
Hamaav,Kindness,Boy
Yaraika,Strength,Girl
Hanaika,Hope,Girl
Vinaika,Joy,Girl
Arkaita,Hope,Girl
Napaita,Harmony,Boy
Aarnaika,Grace,Girl
Kayaita,Victory,Girl
Talaika,Energy,Girl
Chavaay,Brilliance,Girl
Arsait,Wisdom,Boy
Dekait,Victory,Girl
Sharin,Harmony,Boy
Kaviya,Love,Girl
Laruali,Brilliance,Boy
Rararaj,Kindness,Girl
Sataan,Strength,Girl
Prasait,Harmony,Boy
Jalaika,Peace,Girl
Rimait,Light,Boy
Triviit,Energy,Girl
Aymaali,Kindness,Girl
Padiit,Love,Girl
Risaya,Grace,Girl
Yashian,Harmony,Boy
Pavait,Hope,Girl
Aarviay,Joy,Boy
Ashnaika,Kindness,Girl
Omriya,Wisdom,Boy
Kavaita,Peace,Girl
Namiita,Brilliance,Girl
Chataita,Joy,Boy
Yakaan,Victory,Boy
Tririita,Brilliance,Girl
Makan,Energy,Girl
Omniansh,Harmony,Boy
Prataita,Love,Boy
Bapaay,Hope,Girl
Kiriansh,Peace,Boy
Tavaika,Strength,Boy
Rimiika,Hope,Boy
Arshiraj,Harmony,Girl
Shiradeep,Energy,Girl
Shiruesh,Brilliance,Boy
Pranaika,Energy,Girl
Dilaya,Joy,Boy
Diraali,Strength,Boy
Shivan,Brilliance,Girl
Damiika,Brilliance,Girl
Pralaraj,Victory,Boy
Shataay,Hope,Boy
Raparaj,Love,Girl
Lamaan,Kindness,Boy
Basaay,Love,Boy
Taruali,Divine,Boy
Deniika,Peace,Boy
Kikadeep,Grace,Girl
Shiviraj,Hope,Boy
Vimians,Grace,Boy
Suniav,Joy,Girl
Karun,Light,Girl
Dedia,Joy,Boy
Triran,Grace,Girl
Ardiraj,Brilliance,Boy
Dadiita,Wisdom,Boy
Shamia,Brilliance,Girl
Madiika,Prosperity,Boy
Samiraj,Joy,Girl
Sutaa,Brilliance,Girl
Aanaav,Peace,Girl
Prataita,Love,Girl
Ashniansh,Wisdom,Girl
Kakaika,Divine,Girl
Tarian,Hope,Girl
Tasaika,Brilliance,Boy
Raviya,Hope,Boy
Raruansh,Peace,Boy
Aarmiav,Prosperity,Boy
Lashiraj,Grace,Girl
Nariya,Strength,Boy
Aymaans,Brilliance,Boy
Arsaans,Love,Girl
Maraan,Grace,Girl
Dalait,Grace,Boy
Pramiika,Strength,Boy
Sharaika,Divine,Girl
Ishdians,Light,Boy
Aarmaita,Joy,Girl
Shadiay,Hope,Girl
Ayniali,Wisdom,Girl
Dediika,Energy,Girl
Madian,Brilliance,Girl
Aaman,Grace,Boy
Anruav,Hope,Boy
Ralaa,Hope,Boy
Kidiya,Victory,Girl
Samaraj,Prosperity,Girl
Pavaraj,Strength,Girl
Gariika,Wisdom,Boy
Avyaika,Hope,Girl
Yaruav,Grace,Girl
Yaviali,Brilliance,Girl
Garuika,Love,Boy
Trisaika,Brilliance,Boy
Naruika,Hope,Boy
Shilaali,Harmony,Boy
Vadiita,Strength,Girl
Laraika,Victory,Boy
Deviika,Energy,Girl
Kinaa,Wisdom,Boy
Raran,Light,Girl
Ishrait,Harmony,Girl
Ashrait,Wisdom,Boy
Baruan,Brilliance,Boy
Kalait,Peace,Boy
Vashiesh,Victory,Girl
Chariika,Energy,Boy
Naviesh,Peace,Girl
Haviika,Divine,Girl
Shilan,Energy,Girl
Bhshiika,Strength,Boy
Triyaika,Strength,Boy
Praraali,Harmony,Girl
Nanaansh,Joy,Girl
Vavaali,Brilliance,Girl
Ayviita,Victory,Girl
Dayadeep,Love,Boy
Napaika,Kindness,Girl
Hakait,Energy,Girl
Sumadeep,Energy,Boy
Chapaali,Joy,Girl
Samiraj,Hope,Boy
Ashriav,Kindness,Boy
Omtaesh,Strength,Girl
Vilait,Harmony,Boy
Bhpadeep,Hope,Girl
Sashiit,Wisdom,Boy
Deniika,Energy,Boy
Prayaali,Energy,Girl
Baraansh,Harmony,Girl
Yariraj,Harmony,Girl
Diyaan,Victory,Boy
Armaav,Strength,Boy
Sudiita,Love,Girl
Damaika,Hope,Girl
Arpaay,Kindness,Girl
Raniita,Brilliance,Girl
Ishsaika,Strength,Girl
Vapaita,Divine,Boy
Vanaita,Love,Boy
Yashiika,Divine,Girl
Diniya,Love,Boy
Triviya,Hope,Boy
Ladiay,Harmony,Boy
Raraika,Love,Girl
Banaika,Light,Boy
Sakaraj,Joy,Girl
Kaniika,Kindness,Girl
Arshiya,Strength,Boy
Aymiav,Energy,Boy
Shanaika,Peace,Boy
Shamiika,Wisdom,Boy
Garuita,Strength,Girl
Ashshiika,Energy,Girl
Shashia,Kindness,Girl
Riman,Divine,Girl
Aanin,Victory,Girl
Demiya,Light,Boy
Garuika,Love,Girl
Dakaan,Harmony,Boy
Arlaika,Brilliance,Boy
Yadiita,Divine,Boy
Bhpaita,Hope,Boy
Tadiit,Prosperity,Girl
Desaita,Kindness,Boy
Varuali,Prosperity,Girl
Pamiansh,Grace,Girl
Baruan,Hope,Boy
Aarriika,Love,Girl
Anvaali,Strength,Boy
Bamaita,Kindness,Boy
Ishshiika,Harmony,Girl
Varaika,Kindness,Boy
Suyaraj,Light,Boy
Tataika,Divine,Girl
Anvians,Peace,Boy
Suparaj,Prosperity,Boy
Deraika,Peace,Girl
Yapaay,Energy,Boy
Ishdiansh,Kindness,Girl
Lamian,Hope,Girl
Kaviika,Love,Girl
Ganiesh,Victory,Boy
Hamiay,Joy,Girl
Saraika,Victory,Girl
Javaraj,Energy,Boy
Taniya,Hope,Boy
Shamiraj,Brilliance,Boy
Baraika,Brilliance,Boy
Yapaali,Peace,Boy
Tririraj,Brilliance,Boy
Kakadeep,Wisdom,Boy
Diruya,Peace,Boy
Lalaan,Love,Boy
Omnaita,Kindness,Girl
Kinait,Energy,Girl
Arnaansh,Prosperity,Boy
Tripaali,Brilliance,Girl
Kimiesh,Victory,Girl
Shimiita,Strength,Girl
Yaruans,Brilliance,Girl
Pataya,Divine,Boy
Ashrait,Strength,Boy
Trivaali,Energy,Girl
Deriay,Divine,Boy
Raviraj,Love,Girl
Yaniika,Kindness,Boy
Bashiraj,Hope,Girl
Ompaika,Divine,Boy
Riyaya,Prosperity,Boy
Kiyaa,Light,Girl
Yamiraj,Strength,Girl
Ashpaans,Light,Boy
Avviika,Kindness,Girl
Praviika,Brilliance,Boy
Chanaita,Wisdom,Boy
Lamiika,Divine,Girl
Paruraj,Divine,Boy
Trikaika,Hope,Girl
Panaika,Victory,Boy
Bhviali,Victory,Boy
Aardiay,Strength,Boy
Antaika,Peace,Girl
Damiya,Strength,Boy
Deraya,Victory,Girl
Yapaika,Divine,Boy
Raniit,Strength,Girl
Adiyaay,Victory,Boy
Pradiay,Victory,Boy
Janideep,Harmony,Boy
Chadiita,Hope,Girl
Ramiika,Grace,Girl
Supaansh,Prosperity,Girl
Shinaansh,Hope,Boy
Lasait,Joy,Boy
Tritan,Energy,Boy
Vidiansh,Grace,Boy
Shiriav,Divine,Boy
Praruali,Light,Girl
Ishkaita,Peace,Boy
Vamaika,Brilliance,Girl
Japaav,Peace,Girl
Dayait,Divine,Girl
Aarkaali,Victory,Girl
Namadeep,Victory,Girl
Avyaraj,Wisdom,Girl
Jariika,Love,Boy
Bamaali,Wisdom,Girl
Kashiika,Kindness,Girl
Vadiika,Prosperity,Boy
Shidia,Prosperity,Girl
Pasaita,Love,Girl
Deraansh,Peace,Boy
Maviika,Peace,Girl
Haman,Joy,Girl
Anruita,Harmony,Girl
Anlan,Prosperity,Girl
Shipaika,Brilliance,Boy
Ommiika,Grace,Boy
Hamiya,Energy,Girl
Kayaan,Peace,Boy
Aamiita,Wisdom,Girl
Kanaali,Divine,Boy
Garuay,Kindness,Boy
Yalaesh,Love,Girl
Mamaraj,Prosperity,Boy
Yamiita,Divine,Girl
Hataav,Peace,Boy
Avrudeep,Strength,Boy
Gasaika,Victory,Girl
Pataansh,Strength,Boy
Kidiit,Grace,Girl
Ditait,Energy,Boy
Armiita,Love,Girl
Bavideep,Light,Boy
Dimaika,Strength,Girl
Paruesh,Harmony,Girl
Hanin,Victory,Girl
Ishviika,Love,Boy
Gayait,Wisdom,Boy
Madin,Brilliance,Girl
Aakaali,Prosperity,Girl
Avkaan,Harmony,Girl
Jasaya,Light,Boy
Aarmaita,Victory,Boy
Garuansh,Victory,Boy
Aapait,Hope,Girl
Hayan,Brilliance,Girl
Hakaita,Wisdom,Girl
Praraika,Prosperity,Girl
Kinan,Brilliance,Boy
Susan,Victory,Girl
Susaita,Kindness,Boy
Triviav,Joy,Girl
Jaruika,Brilliance,Girl
Marians,Light,Girl
Prayaika,Grace,Boy
Praruali,Victory,Boy
Tadideep,Harmony,Girl
Navait,Prosperity,Girl
Nalaita,Energy,Girl
Kavian,Joy,Girl
Pashiit,Victory,Boy
Sariita,Brilliance,Girl
Triran,Strength,Girl
Yamaika,Victory,Boy
Vadians,Hope,Boy
Pataa,Divine,Boy
Arshiraj,Peace,Girl
Prapadeep,Prosperity,Girl
Chanaika,Joy,Girl
Ardian,Energy,Girl
Damaika,Light,Boy
Shasaita,Brilliance,Boy
Ayraans,Strength,Girl
Shanaesh,Hope,Boy
Ririansh,Kindness,Boy
Lamiav,Light,Boy
Nashideep,Harmony,Boy
Kiriali,Divine,Girl
Avvideep,Grace,Boy
Jataraj,Strength,Girl
Haradeep,Victory,Boy
Ayviika,Victory,Girl
Omnaay,Prosperity,Girl
Gakaika,Hope,Girl
Aarpait,Peace,Girl
Bariika,Energy,Boy
Aarkaika,Joy,Boy
Riyan,Hope,Girl
Bhdiali,Victory,Boy
Samiav,Kindness,Girl
Anvaika,Light,Girl
Banaraj,Peace,Boy
Ayyaraj,Prosperity,Boy
Halaa,Peace,Boy
Lapan,Hope,Girl
Vapaika,Brilliance,Boy
Prasaali,Hope,Boy
Arruraj,Victory,Girl
Shishin,Wisdom,Girl
Aavaika,Strength,Boy
Nasaa,Joy,Boy
Anpaika,Brilliance,Girl
Viriika,Victory,Girl
Aditaan,Joy,Girl
Ishkaraj,Love,Girl
Ashvaay,Energy,Girl
Aarmiali,Harmony,Boy
Vidiav,Victory,Girl
Bashians,Brilliance,Boy
Mamaika,Strength,Girl
Prakaika,Strength,Boy
Charaesh,Hope,Girl
Ripaans,Love,Girl
Antaesh,Prosperity,Girl
Haniya,Peace,Girl
Ashdideep,Wisdom,Girl
Dakaika,Love,Girl
Shivaika,Kindness,Girl
Ashruali,Brilliance,Girl
Yashiika,Grace,Girl
Adisaali,Victory,Boy
Rakaesh,Wisdom,Girl
Pradiika,Joy,Boy
Raruav,Joy,Girl
Varait,Energy,Girl
Ganaav,Wisdom,Girl
Dimaans,Light,Boy
Deraans,Energy,Girl
Trivaita,Divine,Girl
Tanaay,Wisdom,Girl
Dariali,Wisdom,Girl
Paraika,Prosperity,Girl
Laradeep,Strength,Girl
Vapaa,Victory,Boy
Anlaav,Wisdom,Boy
Yamaita,Wisdom,Boy
Hapaika,Energy,Boy
Deshideep,Love,Girl
Raladeep,Wisdom,Girl
Avriita,Victory,Girl
Rasaav,Harmony,Boy
Sashia,Strength,Girl
Ashnaay,Prosperity,Girl
Bhdian,Hope,Girl
Rayaita,Peace,Girl
Navaans,Peace,Girl
Shalaita,Harmony,Girl
Talait,Love,Girl
Arraika,Love,Girl
Divaa,Victory,Boy
Daviansh,Strength,Boy
Diniav,Joy,Girl
Ishmaika,Divine,Boy
Davadeep,Prosperity,Girl
Trimaesh,Love,Boy
Kadia,Joy,Girl
Ramiika,Peace,Girl
Nalaraj,Harmony,Girl
Yaviika,Light,Boy
Pranaesh,Divine,Girl
Taviansh,Light,Boy
Omruika,Strength,Girl
Yashiika,Wisdom,Girl
Gamaali,Grace,Boy
Desaans,Wisdom,Girl
Shasaika,Victory,Boy
Anlaya,Kindness,Girl
Aryaali,Prosperity,Boy
Nalaan,Victory,Boy
Aarshiika,Victory,Boy
Aarviya,Prosperity,Boy
Sarians,Wisdom,Boy
Aarlaita,Strength,Girl
Shapaita,Light,Girl
Aashiesh,Brilliance,Girl
Samaan,Divine,Girl
Deniav,Grace,Boy
Vipaans,Hope,Boy
Supaika,Kindness,Boy
Vapaika,Light,Girl
Shivaa,Harmony,Boy
Andiali,Divine,Boy
Rinan,Light,Girl
Vinaika,Joy,Boy
Navadeep,Wisdom,Boy
Ayvians,Wisdom,Girl
Shalan,Brilliance,Girl
Dapaita,Victory,Girl
Avkaika,Prosperity,Boy
Sutaali,Energy,Boy
Omkaita,Brilliance,Boy
Pralaraj,Prosperity,Girl
Namaav,Energy,Boy
Riniika,Love,Girl
Adimaan,Love,Boy
Sapaya,Love,Girl
Ishraika,Harmony,Boy
Aarmiay,Wisdom,Girl
Sapaans,Prosperity,Girl
Bhtaa,Wisdom,Boy
Vapaan,Kindness,Girl
Ashtaika,Harmony,Boy
Kalaita,Harmony,Boy
Malait,Strength,Girl
Dasaika,Kindness,Boy
Halaika,Joy,Boy
Chanaya,Harmony,Boy
Pramiansh,Divine,Girl
Ridin,Peace,Girl
Diraesh,Kindness,Girl
Janiav,Victory,Boy
Adiniya,Energy,Girl
Yataika,Hope,Girl
Avlaika,Grace,Girl
Omkaansh,Strength,Boy
Aryaita,Grace,Girl
Pamiansh,Love,Boy
Omnaika,Divine,Girl
Lariansh,Energy,Girl
Lamiika,Strength,Girl
Shakait,Harmony,Boy
Avmin,Harmony,Boy
Kidiraj,Victory,Boy
Sakaali,Prosperity,Girl
Janiika,Strength,Girl
Adinait,Joy,Girl
Hayaika,Victory,Girl
Kiniika,Strength,Girl
Bhmaay,Kindness,Boy
Tasaika,Wisdom,Boy
Suriav,Divine,Boy
Kashin,Prosperity,Girl
Kariya,Victory,Girl
Aanideep,Energy,Boy
Bhruit,Divine,Girl
Kiviraj,Hope,Girl
Rinadeep,Joy,Boy
Aardia,Peace,Boy
Saviansh,Victory,Girl
Charuans,Energy,Girl
Deshiali,Grace,Girl
Namiraj,Prosperity,Girl
Kalan,Harmony,Girl
Shiraya,Love,Boy
Davan,Love,Boy
Javaika,Harmony,Girl
Hakadeep,Hope,Boy
Chashians,Victory,Boy
Tariika,Light,Boy
Kashin,Joy,Girl
Ganiika,Harmony,Boy
Triyaika,Love,Boy
Paraika,Light,Girl
Ishyaika,Prosperity,Boy
Riruika,Energy,Girl
Shavaan,Divine,Boy
Jataali,Strength,Girl
Aalaika,Peace,Girl
Hamaraj,Harmony,Girl
Kiviesh,Prosperity,Girl
Ravaa,Energy,Boy
Ganaansh,Divine,Boy
Saparaj,Peace,Girl
Baruika,Brilliance,Boy
Deraita,Joy,Girl
Pariika,Energy,Boy
Arkaita,Joy,Girl
Disaan,Wisdom,Girl
Charadeep,Strength,Girl
Tasaita,Light,Girl
Mapaa,Strength,Boy
Chaviita,Love,Boy
Adiruya,Peace,Boy
Anruika,Light,Boy
Paruraj,Grace,Boy
Ashriita,Grace,Girl
Aartaesh,Kindness,Girl
Chalaika,Love,Boy
Avrin,Brilliance,Girl
Basaa,Peace,Girl
Arpaan,Strength,Girl
Yariay,Kindness,Girl
Dararaj,Energy,Girl
Shayaita,Energy,Boy
Omkaesh,Harmony,Boy
Rapaansh,Harmony,Girl
Ayruesh,Energy,Girl
Ishria,Love,Boy
Ashdiesh,Love,Boy
Vayan,Strength,Boy
Dasait,Love,Girl
Adiruika,Energy,Girl
Aayaika,Hope,Boy
Dimian,Wisdom,Boy
Hanaika,Prosperity,Girl
Ayniika,Peace,Boy
Delaika,Light,Boy
Tanaika,Brilliance,Boy
Nashiita,Victory,Girl
Takaraj,Brilliance,Girl
Yanaraj,Light,Girl
Rakaika,Divine,Boy
Vadiika,Prosperity,Boy
Pamaay,Harmony,Boy
Vakaika,Wisdom,Boy
Aynaav,Kindness,Boy
Vidiita,Light,Girl
Pariya,Hope,Boy
Suruay,Peace,Girl
Omdiay,Peace,Girl
Marudeep,Love,Boy
Sunaika,Wisdom,Girl
Suviali,Love,Girl
Tritaika,Peace,Boy
Pramaita,Light,Girl
Denians,Light,Boy
